2606500, score: 4284.0 [6070.0,3600.0,4720.0,3520.0,3510.0] dev: 1121.441, states: 18089
2616500, score: 4844.0 [4470.0,4320.0,3590.0,5190.0,6650.0] dev: 1158.4818, states: 18118
2626500, score: 5682.0 [6620.0,6530.0,6450.0,3010.0,5800.0] dev: 1528.2572, states: 18141
2636500, score: 4148.0 [3990.0,4660.0,2130.0,5240.0,4720.0] dev: 1212.3407, states: 18173
2646500, score: 5272.0 [5600.0,4770.0,6100.0,5220.0,4670.0] dev: 593.77606, states: 18199
2656500, score: 5540.0 [4100.0,5110.0,3390.0,5850.0,9250.0] dev: 2277.1255, states: 18231
2666500, score: 4378.0 [5980.0,3400.0,2880.0,4910.0,4720.0] dev: 1241.6602, states: 18247
2676500, score: 5042.0 [3800.0,4840.0,7530.0,5370.0,3670.0] dev: 1562.3284, states: 18271
2686500, score: 5116.0 [4410.0,5990.0,5800.0,5510.0,3870.0] dev: 927.0814, states: 18282
2696500, score: 4690.0 [6530.0,4180.0,4650.0,4340.0,3750.0] dev: 1078.587, states: 18302
2706500, score: 4334.0 [4260.0,3880.0,4250.0,4520.0,4760.0] dev: 329.6665, states: 18328
2716500, score: 5012.0 [1820.0,4130.0,5380.0,8340.0,5390.0] dev: 2362.2383, states: 18360
2726500, score: 5894.0 [5300.0,6900.0,5250.0,4910.0,7110.0] dev: 1027.925, states: 18381
2736500, score: 4286.0 [2720.0,3630.0,4200.0,4850.0,6030.0] dev: 1249.972, states: 18411
2746500, score: 4656.0 [3970.0,3360.0,4740.0,5550.0,5660.0] dev: 995.5551, states: 18437
2756500, score: 5504.0 [3010.0,5530.0,4690.0,7490.0,6800.0] dev: 1768.2704, states: 18453
2766500, score: 4986.0 [7510.0,4290.0,4760.0,3940.0,4430.0] dev: 1441.2946, states: 18480
2776500, score: 5144.0 [7250.0,5410.0,4200.0,5360.0,3500.0] dev: 1427.1055, states: 18493
2786500, score: 4106.0 [3540.0,4460.0,5630.0,3330.0,3570.0] dev: 956.25836, states: 18518
2796500, score: 4792.0 [6640.0,3990.0,3980.0,4930.0,4420.0] dev: 1103.9791, states: 18540
2806500, score: 3284.0 [2170.0,3570.0,3930.0,2870.0,3880.0] dev: 752.7815, states: 18563
2816500, score: 4222.0 [5340.0,3180.0,2970.0,4510.0,5110.0] dev: 1092.552, states: 18578
2826500, score: 6070.0 [8230.0,5050.0,9000.0,3550.0,4520.0] dev: 2400.198, states: 18597
2836500, score: 4100.0 [5430.0,2180.0,4720.0,4760.0,3410.0] dev: 1299.1729, states: 18626
2846500, score: 4638.0 [5090.0,3350.0,4590.0,4610.0,5550.0] dev: 821.2917, states: 18646
2856500, score: 3686.0 [4010.0,2710.0,3930.0,3510.0,4270.0] dev: 610.1475, states: 18666
2866500, score: 6252.0 [4230.0,6470.0,6330.0,6470.0,7760.0] dev: 1271.1885, states: 18690
2876500, score: 4800.0 [5750.0,4230.0,3840.0,6590.0,3590.0] dev: 1305.4884, states: 18710
2886500, score: 4942.0 [3780.0,5630.0,5300.0,6010.0,3990.0] dev: 999.83496, states: 18724
2896500, score: 5318.0 [6450.0,5640.0,4880.0,5520.0,4100.0] dev: 880.5226, states: 18740
2906500, score: 5024.0 [6150.0,4370.0,3240.0,5640.0,5720.0] dev: 1198.1361, states: 18751
2916500, score: 4656.0 [5350.0,3930.0,3800.0,6850.0,3350.0] dev: 1437.0734, states: 18785
2926500, score: 4256.0 [3950.0,3890.0,6550.0,3090.0,3800.0] dev: 1328.2997, states: 18809
2936500, score: 4434.0 [2680.0,6370.0,4150.0,5130.0,3840.0] dev: 1391.2692, states: 18821
2946500, score: 5062.0 [8410.0,3180.0,5560.0,4380.0,3780.0] dev: 2068.0715, states: 18829
2956500, score: 3880.0 [3370.0,4220.0,5390.0,3540.0,2880.0] dev: 971.00464, states: 18840
2966500, score: 3848.0 [4120.0,3720.0,3330.0,5150.0,2920.0] dev: 853.6803, states: 18852
2976500, score: 4636.0 [3510.0,4790.0,6680.0,5400.0,2800.0] dev: 1534.9365, states: 18862
2986500, score: 5378.0 [4150.0,3920.0,6030.0,8350.0,4440.0] dev: 1855.4972, states: 18873
2996500, score: 4672.0 [7610.0,3580.0,4480.0,4000.0,3690.0] dev: 1679.0682, states: 18884
3006500, score: 4816.0 [4720.0,4730.0,4750.0,6590.0,3290.0] dev: 1172.2543, states: 18918
3016500, score: 5154.0 [5820.0,5770.0,5000.0,5680.0,3500.0] dev: 982.2322, states: 18937
3026500, score: 5530.0 [6400.0,5280.0,6620.0,3690.0,5660.0] dev: 1162.9703, states: 18958
3036500, score: 3454.0 [4800.0,2920.0,2060.0,4280.0,3210.0] dev: 1093.3801, states: 18970
3046500, score: 5084.0 [5330.0,5140.0,5790.0,4060.0,5100.0] dev: 634.6101, states: 18993
3056500, score: 5948.0 [8390.0,5010.0,5210.0,4600.0,6530.0] dev: 1544.6423, states: 19004
3066500, score: 5438.0 [5610.0,5120.0,5050.0,6840.0,4570.0] dev: 866.0658, states: 19026
3076500, score: 4164.0 [4470.0,4290.0,3870.0,5400.0,2790.0] dev: 950.19995, states: 19038
3086500, score: 4680.0 [2070.0,4370.0,5960.0,5500.0,5500.0] dev: 1572.5298, states: 19062
3096500, score: 4222.0 [3650.0,3590.0,6420.0,4320.0,3130.0] dev: 1299.9884, states: 19079
3106500, score: 3980.0 [4130.0,5250.0,1920.0,5600.0,3000.0] dev: 1538.1646, states: 19098
3116500, score: 5890.0 [6460.0,7450.0,4430.0,6670.0,4440.0] dev: 1378.4956, states: 19125
3126500, score: 5316.0 [5850.0,4660.0,8450.0,2840.0,4780.0] dev: 2058.8418, states: 19145
3136500, score: 4558.0 [3990.0,4810.0,3630.0,4360.0,6000.0] dev: 917.3167, states: 19175
3146500, score: 6106.0 [6040.0,5810.0,4540.0,7480.0,6660.0] dev: 1088.476, states: 19193
3156500, score: 5486.0 [5990.0,6500.0,5300.0,2920.0,6720.0] dev: 1534.9202, states: 19214
3166500, score: 4902.0 [3670.0,6450.0,5390.0,5140.0,3860.0] dev: 1150.5085, states: 19249
3176500, score: 3406.0 [2560.0,3110.0,5070.0,2390.0,3900.0] dev: 1100.9678, states: 19284
3186500, score: 4610.0 [4540.0,4600.0,5090.0,5670.0,3150.0] dev: 934.15735, states: 19298
3196500, score: 4260.0 [5330.0,3180.0,6920.0,2950.0,2920.0] dev: 1795.7311, states: 19314
3206500, score: 4378.0 [6110.0,3570.0,5040.0,4560.0,2610.0] dev: 1346.28, states: 19344
3216500, score: 3820.0 [3190.0,3640.0,4970.0,3750.0,3550.0] dev: 676.31354, states: 19362
3226500, score: 5520.0 [6950.0,3770.0,7110.0,4750.0,5020.0] dev: 1455.8846, states: 19377
3236500, score: 3134.0 [3100.0,2980.0,4060.0,2450.0,3080.0] dev: 581.6184, states: 19388
3246500, score: 5118.0 [5190.0,3730.0,6950.0,5030.0,4690.0] dev: 1170.3503, states: 19413
3256500, score: 4110.0 [4080.0,1910.0,6700.0,4030.0,3830.0] dev: 1705.4178, states: 19455
3266500, score: 3960.0 [4040.0,3430.0,4360.0,4080.0,3890.0] dev: 341.54062, states: 19480
3276500, score: 3810.0 [4100.0,4070.0,4460.0,4600.0,1820.0] dev: 1135.6056, states: 19515
3286500, score: 4692.0 [5800.0,5430.0,4240.0,4270.0,3720.0] dev: 880.267, states: 19539
3296500, score: 5624.0 [4790.0,4750.0,5250.0,7420.0,5910.0] dev: 1107.5559, states: 19579
3306500, score: 5202.0 [5560.0,4410.0,4180.0,6770.0,5090.0] dev: 1033.3296, states: 19641
3316500, score: 4592.0 [5650.0,3580.0,4600.0,5420.0,3710.0] dev: 949.6157, states: 19674
3326500, score: 3764.0 [3860.0,4210.0,4220.0,3120.0,3410.0] dev: 488.90695, states: 19715
3336500, score: 5612.0 [5380.0,7270.0,4410.0,4820.0,6180.0] dev: 1139.8992, states: 19776
3346500, score: 5626.0 [4360.0,4750.0,4600.0,9240.0,5180.0] dev: 2042.2242, states: 19819
3356500, score: 4764.0 [5390.0,5770.0,4850.0,3290.0,4520.0] dev: 954.4003, states: 19866
3366500, score: 5244.0 [6700.0,6100.0,3720.0,4060.0,5640.0] dev: 1297.4899, states: 19900
3376500, score: 5134.0 [6500.0,3730.0,7700.0,3920.0,3820.0] dev: 1845.3943, states: 19944
3386500, score: 4522.0 [4980.0,4170.0,4000.0,3900.0,5560.0] dev: 719.4581, states: 19975
3396500, score: 4822.0 [3480.0,4840.0,2790.0,6420.0,6580.0] dev: 1701.0643, states: 20020
3406500, score: 4432.0 [7070.0,4540.0,4060.0,2990.0,3500.0] dev: 1585.645, states: 20050
3416500, score: 5502.0 [4370.0,4560.0,6600.0,6220.0,5760.0] dev: 994.5451, states: 20096
3426500, score: 6284.0 [4350.0,5080.0,7230.0,7620.0,7140.0] dev: 1466.5027, states: 20130
3436500, score: 6704.0 [6860.0,4300.0,8180.0,5270.0,8910.0] dev: 1930.3445, states: 20164
3446500, score: 4274.0 [7210.0,3630.0,3740.0,3160.0,3630.0] dev: 1656.4812, states: 20193
3456500, score: 4858.0 [4090.0,6660.0,6040.0,4670.0,2830.0] dev: 1531.5254, states: 20219
3466500, score: 4626.0 [6520.0,2190.0,3080.0,4590.0,6750.0] dev: 2026.3341, states: 20243
3476500, score: 5442.0 [3290.0,3590.0,7450.0,5750.0,7130.0] dev: 1938.8966, states: 20284
3486500, score: 4950.0 [3790.0,4380.0,6800.0,5920.0,3860.0] dev: 1343.689, states: 20309
3496500, score: 5508.0 [5450.0,5390.0,5550.0,5340.0,5810.0] dev: 186.0645, states: 20335
3506500, score: 5294.0 [5570.0,7100.0,3810.0,4790.0,5200.0] dev: 1204.4625, states: 20382
3516500, score: 4500.0 [3410.0,4560.0,6150.0,4950.0,3430.0] dev: 1146.9089, states: 20405
3526500, score: 4178.0 [5030.0,3090.0,4680.0,5010.0,3080.0] dev: 1007.4076, states: 20426
3536500, score: 4920.0 [3790.0,4400.0,6720.0,3070.0,6620.0] dev: 1665.8181, states: 20464
3546500, score: 3882.0 [4900.0,3730.0,4750.0,2840.0,3190.0] dev: 918.89606, states: 20492
3556500, score: 4830.0 [6790.0,5580.0,5070.0,3430.0,3280.0] dev: 1485.2777, states: 20521
3566500, score: 4238.0 [5130.0,4050.0,3960.0,3520.0,4530.0] dev: 614.2231, states: 20534
3576500, score: 5554.0 [6980.0,5040.0,7400.0,3790.0,4560.0] dev: 1565.6564, states: 20558
3586500, score: 5688.0 [6950.0,3280.0,6200.0,5840.0,6170.0] dev: 1406.1188, states: 20572
3596500, score: 5492.0 [5090.0,4240.0,6070.0,5820.0,6240.0] dev: 826.1779, states: 20603
3606500, score: 4098.0 [4930.0,4970.0,3700.0,2270.0,4620.0] dev: 1142.9218, states: 20624
3616500, score: 5036.0 [7120.0,4510.0,3910.0,3810.0,5830.0] dev: 1416.0791, states: 20645
3626500, score: 3858.0 [6320.0,4610.0,3570.0,2280.0,2510.0] dev: 1659.5994, states: 20686
3636500, score: 5396.0 [4580.0,5150.0,8220.0,3860.0,5170.0] dev: 1666.7123, states: 20702
3646500, score: 4880.0 [4170.0,5900.0,4380.0,4900.0,5050.0] dev: 675.2407, states: 20731
3656500, score: 4518.0 [3570.0,3600.0,5190.0,5000.0,5230.0] dev: 856.19507, states: 20747
3666500, score: 5010.0 [6480.0,4790.0,4420.0,3710.0,5650.0] dev: 1079.0042, states: 20773
3676500, score: 4376.0 [4260.0,4920.0,3160.0,4810.0,4730.0] dev: 724.8655, states: 20797
3686500, score: 5406.0 [7580.0,3850.0,6020.0,4640.0,4940.0] dev: 1442.9414, states: 20818
3696500, score: 4702.0 [4350.0,5010.0,4500.0,4400.0,5250.0] dev: 403.44763, states: 20839
3706500, score: 4902.0 [7380.0,2860.0,3620.0,5620.0,5030.0] dev: 1766.754, states: 20865
3716500, score: 4814.0 [5160.0,3100.0,3050.0,6160.0,6600.0] dev: 1671.1313, states: 20884
3726500, score: 5682.0 [4240.0,4130.0,5530.0,6960.0,7550.0] dev: 1551.9246, states: 20902
3736500, score: 4800.0 [4410.0,3190.0,6690.0,5120.0,4590.0] dev: 1271.1019, states: 20925
3746500, score: 4136.0 [3310.0,5070.0,3670.0,4070.0,4560.0] dev: 699.27106, states: 20945
3756500, score: 6266.0 [4750.0,5880.0,9330.0,5490.0,5880.0] dev: 1773.8743, states: 20965
3766500, score: 6640.0 [4480.0,3440.0,7980.0,7420.0,9880.0] dev: 2636.6267, states: 20978
3776500, score: 4896.0 [5250.0,4450.0,4550.0,4090.0,6140.0] dev: 812.5762, states: 20991
3786500, score: 4554.0 [2900.0,8160.0,4120.0,3750.0,3840.0] dev: 2066.6108, states: 21010
3796500, score: 4774.0 [4670.0,3780.0,4740.0,5820.0,4860.0] dev: 724.831, states: 21030
3806500, score: 4290.0 [4070.0,4000.0,3830.0,5200.0,4350.0] dev: 542.1716, states: 21049
3816500, score: 4472.0 [4510.0,3740.0,2730.0,7580.0,3800.0] dev: 1849.5323, states: 21058
3826500, score: 4690.0 [5180.0,2430.0,3470.0,5700.0,6670.0] dev: 1715.8525, states: 21086
3836500, score: 4222.0 [4640.0,4080.0,3850.0,4840.0,3700.0] dev: 496.91046, states: 21100
3846500, score: 5248.0 [6500.0,7430.0,4060.0,5160.0,3090.0] dev: 1761.0139, states: 21109
3856500, score: 7362.0 [5580.0,8300.0,9330.0,5240.0,8360.0] dev: 1832.1626, states: 21130
3866500, score: 4286.0 [7490.0,2880.0,3300.0,2240.0,5520.0] dev: 2175.0586, states: 21144
3876500, score: 5480.0 [7770.0,4930.0,6280.0,4580.0,3840.0] dev: 1556.133, states: 21156
3886500, score: 5366.0 [5030.0,4980.0,5940.0,5020.0,5860.0] dev: 488.6512, states: 21179
3896500, score: 5642.0 [5440.0,5350.0,9190.0,5370.0,2860.0] dev: 2265.3853, states: 21195
3906500, score: 4514.0 [5340.0,3530.0,4990.0,5310.0,3400.0] dev: 968.46783, states: 21208
3916500, score: 5330.0 [5580.0,6540.0,5570.0,5680.0,3280.0] dev: 1215.4423, states: 21221
3926500, score: 5738.0 [5710.0,6040.0,3860.0,7400.0,5680.0] dev: 1263.3765, states: 21227
3936500, score: 5256.0 [4740.0,5780.0,4830.0,4410.0,6520.0] dev: 871.1659, states: 21240
3946500, score: 5484.0 [7420.0,3320.0,5650.0,5970.0,5060.0] dev: 1489.5066, states: 21250
3956500, score: 4376.0 [3540.0,4480.0,3900.0,6300.0,3660.0] dev: 1134.7599, states: 21260
3966500, score: 4168.0 [3250.0,4290.0,4760.0,4060.0,4480.0] dev: 573.82056, states: 21279
3976500, score: 5472.0 [4460.0,6130.0,6610.0,5110.0,5050.0] dev: 874.8257, states: 21287
3986500, score: 4258.0 [3840.0,4270.0,4270.0,6280.0,2630.0] dev: 1314.7129, states: 21301
3996500, score: 5614.0 [6680.0,7280.0,5310.0,4340.0,4460.0] dev: 1319.0072, states: 21315
4006500, score: 5978.0 [5200.0,6640.0,6620.0,5840.0,5590.0] dev: 637.4324, states: 21325
4016500, score: 4584.0 [3710.0,4500.0,4190.0,4560.0,5960.0] dev: 839.66064, states: 21341
4026500, score: 5064.0 [6280.0,6730.0,4910.0,3200.0,4200.0] dev: 1457.6454, states: 21351
4036500, score: 4298.0 [6780.0,4480.0,3680.0,2930.0,3620.0] dev: 1492.1863, states: 21364
4046500, score: 5028.0 [4520.0,5990.0,7250.0,3670.0,3710.0] dev: 1557.4081, states: 21372
4056500, score: 4436.0 [3900.0,3450.0,4050.0,7660.0,3120.0] dev: 1839.4646, states: 21399
4066500, score: 5062.0 [4770.0,5500.0,6890.0,3900.0,4250.0] dev: 1186.1998, states: 21418
4076500, score: 4676.0 [5030.0,4540.0,6570.0,3720.0,3520.0] dev: 1222.8369, states: 21433
4086500, score: 4196.0 [4460.0,4380.0,3140.0,4870.0,4130.0] dev: 647.55695, states: 21450
4096500, score: 4272.0 [5030.0,4730.0,2920.0,4090.0,4590.0] dev: 828.62537, states: 21460
4106500, score: 4998.0 [3110.0,6760.0,2520.0,6790.0,5810.0] dev: 2042.075, states: 21471
4116500, score: 5308.0 [3810.0,4810.0,7840.0,3290.0,6790.0] dev: 1947.542, states: 21496
4126500, score: 7640.0 [7170.0,5720.0,9820.0,7670.0,7820.0] dev: 1474.1947, states: 21507
4136500, score: 5610.0 [8410.0,3670.0,6690.0,5850.0,3430.0] dev: 2096.4255, states: 21521
4146500, score: 4350.0 [7160.0,3090.0,4130.0,4650.0,2720.0] dev: 1752.0702, states: 21534
4156500, score: 4432.0 [2960.0,6480.0,4570.0,4700.0,3450.0] dev: 1361.6423, states: 21547
4166500, score: 5204.0 [6050.0,6750.0,3840.0,5060.0,4320.0] dev: 1200.8872, states: 21568
4176500, score: 5698.0 [6680.0,4940.0,7340.0,6160.0,3370.0] dev: 1570.675, states: 21583
4186500, score: 4554.0 [5050.0,3610.0,5280.0,5690.0,3140.0] dev: 1112.8926, states: 21589
4196500, score: 4420.0 [6820.0,4160.0,4260.0,2620.0,4240.0] dev: 1510.4304, states: 21602
4206500, score: 5076.0 [7520.0,3610.0,6090.0,4130.0,4030.0] dev: 1668.796, states: 21605
4216500, score: 4736.0 [5970.0,4140.0,5740.0,4440.0,3390.0] dev: 1093.7687, states: 21616
4226500, score: 4356.0 [5430.0,4270.0,3250.0,3840.0,4990.0] dev: 873.5445, states: 21627
4236500, score: 4782.0 [4430.0,5890.0,4340.0,5640.0,3610.0] dev: 956.1224, states: 21639
4246500, score: 4896.0 [4370.0,5480.0,7960.0,2500.0,4170.0] dev: 2017.0349, states: 21651
4256500, score: 4956.0 [4960.0,5580.0,5530.0,4550.0,4160.0] dev: 615.8977, states: 21663
4266500, score: 5304.0 [3810.0,5390.0,6910.0,6570.0,3840.0] dev: 1463.2771, states: 21680
4276500, score: 3914.0 [3290.0,3860.0,3150.0,6640.0,2630.0] dev: 1585.5377, states: 21694
4286500, score: 4508.0 [4800.0,3920.0,5000.0,3570.0,5250.0] dev: 725.16895, states: 21705
4296500, score: 3434.0 [2880.0,3820.0,2930.0,4800.0,2740.0] dev: 874.28827, states: 21714
4306500, score: 4888.0 [8500.0,3290.0,2740.0,4230.0,5680.0] dev: 2306.2024, states: 21728
4316500, score: 3980.0 [4290.0,4260.0,2870.0,4460.0,4020.0] dev: 640.03906, states: 21741
4326500, score: 4058.0 [3660.0,3660.0,4350.0,3990.0,4630.0] dev: 428.33398, states: 21757
4336500, score: 5342.0 [5440.0,6330.0,5150.0,4090.0,5700.0] dev: 824.36035, states: 21772
4346500, score: 4724.0 [4730.0,4680.0,4530.0,6610.0,3070.0] dev: 1258.2051, states: 21790
4356500, score: 4070.0 [3460.0,4440.0,3490.0,3820.0,5140.0] dev: 716.37976, states: 21799
4366500, score: 4414.0 [5710.0,6160.0,2740.0,3100.0,4360.0] dev: 1521.5059, states: 21810
4376500, score: 6678.0 [6780.0,6220.0,7400.0,4100.0,8890.0] dev: 1752.1758, states: 21821
4386500, score: 5198.0 [3530.0,5220.0,5900.0,3260.0,8080.0] dev: 1958.142, states: 21834
4396500, score: 4796.0 [4740.0,3780.0,6710.0,3850.0,4900.0] dev: 1183.6934, states: 21851
4406500, score: 3780.0 [4130.0,3740.0,2360.0,5280.0,3390.0] dev: 1065.6688, states: 21875
4416500, score: 5434.0 [5970.0,5410.0,5040.0,7460.0,3290.0] dev: 1511.9954, states: 21895
4426500, score: 6056.0 [6120.0,4710.0,6760.0,9140.0,3550.0] dev: 2127.3528, states: 21913
4436500, score: 5518.0 [7330.0,7080.0,5370.0,4710.0,3100.0] dev: 1749.62, states: 21922
4446500, score: 5468.0 [5010.0,6380.0,3430.0,5460.0,7060.0] dev: 1390.0972, states: 21939
4456500, score: 4572.0 [3930.0,5310.0,3190.0,5050.0,5380.0] dev: 967.9979, states: 21949
4466500, score: 6766.0 [7320.0,9090.0,6350.0,6660.0,4410.0] dev: 1691.3693, states: 21971
4476500, score: 4590.0 [4860.0,5540.0,4440.0,3510.0,4600.0] dev: 735.595, states: 21991
4486500, score: 4074.0 [3400.0,2750.0,3550.0,5780.0,4890.0] dev: 1230.6625, states: 22004
4496500, score: 5902.0 [3820.0,7450.0,6990.0,5800.0,5450.0] dev: 1425.6122, states: 22012
4506500, score: 4386.0 [5110.0,2410.0,3560.0,6100.0,4750.0] dev: 1430.1504, states: 22032
4516500, score: 4124.0 [2300.0,5250.0,2850.0,5120.0,5100.0] dev: 1428.5062, states: 22046
4526500, score: 4752.0 [5900.0,3630.0,4000.0,4710.0,5520.0] dev: 966.16254, states: 22059
4536500, score: 4312.0 [4670.0,3890.0,3910.0,5580.0,3510.0] dev: 824.45135, states: 22063
4546500, score: 5466.0 [5600.0,4690.0,4340.0,6680.0,6020.0] dev: 957.6951, states: 22073
4556500, score: 5940.0 [4490.0,5630.0,5130.0,9450.0,5000.0] dev: 2003.6467, states: 22087
4566500, score: 3822.0 [3010.0,3310.0,4800.0,2230.0,5760.0] dev: 1429.0101, states: 22099
4576500, score: 5230.0 [4320.0,5820.0,8290.0,3760.0,3960.0] dev: 1891.6659, states: 22111
4586500, score: 5346.0 [3700.0,4960.0,3550.0,6520.0,8000.0] dev: 1904.3319, states: 22123
4596500, score: 5394.0 [4830.0,3750.0,6250.0,6700.0,5440.0] dev: 1168.4734, states: 22135
4606500, score: 3832.0 [5010.0,4540.0,4310.0,2120.0,3180.0] dev: 1169.7734, states: 22161
4616500, score: 4876.0 [3780.0,5940.0,6020.0,1970.0,6670.0] dev: 1956.1007, states: 22173
4626500, score: 5188.0 [1280.0,7440.0,5710.0,6280.0,5230.0] dev: 2335.0952, states: 22192
4636500, score: 2670.0 [4710.0,2390.0,1880.0,1590.0,2780.0] dev: 1229.0851, states: 22210
4646500, score: 3954.0 [3880.0,3470.0,2130.0,5230.0,5060.0] dev: 1266.7004, states: 22223
4656500, score: 4842.0 [5480.0,7100.0,4150.0,3540.0,3940.0] dev: 1457.1616, states: 22241
4666500, score: 3834.0 [5600.0,2820.0,4170.0,2810.0,3770.0] dev: 1152.4452, states: 22252
4676500, score: 5744.0 [4420.0,7090.0,6910.0,5300.0,5000.0] dev: 1191.1045, states: 22259
4686500, score: 5204.0 [5610.0,4060.0,5370.0,5190.0,5790.0] dev: 679.10236, states: 22272
4696500, score: 5396.0 [6880.0,3450.0,6740.0,4190.0,5720.0] dev: 1529.2906, states: 22286
4706500, score: 5408.0 [4630.0,5860.0,5950.0,6990.0,3610.0] dev: 1307.5626, states: 22301
4716500, score: 4656.0 [3940.0,6610.0,2860.0,3710.0,6160.0] dev: 1636.5604, states: 22310
4726500, score: 5966.0 [7210.0,6990.0,6080.0,4510.0,5040.0] dev: 1181.791, states: 22329
4736500, score: 4750.0 [7290.0,5520.0,4360.0,4320.0,2260.0] dev: 1842.6611, states: 22341
4746500, score: 5716.0 [4910.0,5980.0,4060.0,7210.0,6420.0] dev: 1243.9172, states: 22352
4756500, score: 4296.0 [2260.0,2260.0,6080.0,4930.0,5950.0] dev: 1911.2117, states: 22364
4766500, score: 4322.0 [3540.0,4470.0,6070.0,3010.0,4520.0] dev: 1167.206, states: 22371
4776500, score: 5184.0 [5850.0,4730.0,1290.0,5040.0,9010.0] dev: 2760.0688, states: 22377
4786500, score: 4308.0 [3120.0,4960.0,3450.0,4240.0,5770.0] dev: 1085.6656, states: 22389
4796500, score: 3610.0 [2750.0,3980.0,3320.0,2030.0,5970.0] dev: 1502.2151, states: 22405
4806500, score: 4290.0 [4330.0,4490.0,3990.0,5120.0,3520.0] dev: 594.4325, states: 22412
4816500, score: 4102.0 [3640.0,4980.0,2810.0,4190.0,4890.0] dev: 905.8532, states: 22422
4826500, score: 5280.0 [4470.0,6680.0,2170.0,6080.0,7000.0] dev: 1992.8999, states: 22430
4836500, score: 5560.0 [3490.0,5320.0,3920.0,5160.0,9910.0] dev: 2555.1223, states: 22437
4846500, score: 5556.0 [7360.0,5000.0,3120.0,5770.0,6530.0] dev: 1619.5771, states: 22449
4856500, score: 4966.0 [3540.0,8130.0,3790.0,3570.0,5800.0] dev: 2004.4775, states: 22457
4866500, score: 3644.0 [3230.0,2320.0,4540.0,4030.0,4100.0] dev: 878.0831, states: 22468
4876500, score: 4464.0 [5050.0,4880.0,4540.0,4330.0,3520.0] dev: 598.1889, states: 22480
4886500, score: 6006.0 [7030.0,6700.0,4710.0,6590.0,5000.0] dev: 1068.0497, states: 22489
4896500, score: 4864.0 [4780.0,4760.0,6950.0,3730.0,4100.0] dev: 1248.8915, states: 22502
4906500, score: 6028.0 [6860.0,5120.0,6810.0,6590.0,4760.0] dev: 1006.4641, states: 22510
4916500, score: 4646.0 [4910.0,5310.0,4650.0,2350.0,6010.0] dev: 1382.2734, states: 22527
