3616500	5036.0 
3626500	3858.0 
3636500	5396.0 
3646500	4880.0 
3656500	4518.0 
3666500	5010.0 
3676500	4376.0 
3686500	5406.0 
3696500	4702.0 
3706500	4902.0 
3716500	4814.0 
3726500	5682.0 
3736500	4800.0 
3746500	4136.0 
3756500	6266.0 
3766500	6640.0 
3776500	4896.0 
3786500	4554.0 
3796500	4774.0 
3806500	4290.0 
3816500	4472.0 
3826500	4690.0 
3836500	4222.0 
3846500	5248.0 
3856500	7362.0 
3866500	4286.0 
3876500	5480.0 
3886500	5366.0 
3896500	5642.0 
3906500	4514.0 
3916500	5330.0 
3926500	5738.0 
3936500	5256.0 
3946500	5484.0 
3956500	4376.0 
3966500	4168.0 
3976500	5472.0 
3986500	4258.0 
3996500	5614.0 
4006500	5978.0 
4016500	4584.0 
4026500	5064.0 
4036500	4298.0 
4046500	5028.0 
4056500	4436.0 
4066500	5062.0 
4076500	4676.0 
4086500	4196.0 
4096500	4272.0 
4106500	4998.0 
4116500	5308.0 
4126500	7640.0 
4136500	5610.0 
4146500	4350.0 
4156500	4432.0 
4166500	5204.0 
4176500	5698.0 
4186500	4554.0 
4196500	4420.0 
4206500	5076.0 
4216500	4736.0 
4226500	4356.0 
4236500	4782.0 
4246500	4896.0 
4256500	4956.0 
4266500	5304.0 
4276500	3914.0 
4286500	4508.0 
4296500	3434.0 
4306500	4888.0 
4316500	3980.0 
4326500	4058.0 
4336500	5342.0 
4346500	4724.0 
4356500	4070.0 
4366500	4414.0 
4376500	6678.0 
4386500	5198.0 
4396500	4796.0 
4406500	3780.0 
4416500	5434.0 
4426500	6056.0 
4436500	5518.0 
4446500	5468.0 
4456500	4572.0 
4466500	6766.0 
4476500	4590.0 
4486500	4074.0 
4496500	5902.0 
4506500	4386.0 
4516500	4124.0 
4526500	4752.0 
4536500	4312.0 
4546500	5466.0 
4556500	5940.0 
4566500	3822.0 
4576500	5230.0 
4586500	5346.0 
4596500	5394.0 
4606500	3832.0 
4616500	4876.0 
4626500	5188.0 
4636500	2670.0 
4646500	3954.0 
4656500	4842.0 
4666500	3834.0 
4676500	5744.0 
4686500	5204.0 
4696500	5396.0 
4706500	5408.0 
4716500	4656.0 
4726500	5966.0 
4736500	4750.0 
4746500	5716.0 
4756500	4296.0 
4766500	4322.0 
4776500	5184.0 
4786500	4308.0 
4796500	3610.0 
4806500	4290.0 
4816500	4102.0 
4826500	5280.0 
4836500	5560.0 
4846500	5556.0 
4856500	4966.0 
4866500	3644.0 
4876500	4464.0 
4886500	6006.0 
4896500	4864.0 
4906500	6028.0 
4916500	4646.0 
